1000
0.001 -0.267043, -0.367769, -0.120402
0.001 0.00702597, -0.00123849, 0.00427634
0.001 0.00200356, 0.000504351, 0.00187215
0.001 0.108117, 0.144888, -0.316485
0.001 0.0610619, -0.00214515, -0.0738181
0.001 -0.000245577, -0.0126489, -0.0337217
0.001 0.294342, -0.212751, -0.119791
0.001 0.252328, -0.0115105, 0.0537938
0.001 0.500811, -0.544091, 0.0513755
0.001 -0.122593, 0.0130731, 0.0288393
0.001 0.00544055, -0.0160203, 0.0411309
0.001 -0.00587612, 0.00814678, -0.00159023
0.001 0.0764328, 0.103299, 0.112023
0.001 0.0655984, -0.0281658, -0.0789642
0.001 -0.0641346, 0.333747, 0.111776
0.001 2.87253e-10, 1.1804e-09, 6.39974e-10
0.001 -0.0519325, 0.0109733, -0.0212212
0.001 -0.158265, -0.112818, -0.060601
0.001 0.000343737, -0.000439636, -0.000946424
0.001 -0.0122861, 0.0299808, 0.435149
0.001 0.0990514, -0.173287, 0.147113
0.001 -0.515214, -0.279775, 0.262039
0.001 -0.134924, -0.326405, 0.104811
0.001 0.0101749, -0.00351168, 0.00616909
0.001 9.12376e-06, 1.47204e-05, -8.00539e-06
0.001 -0.00066732, 0.00917762, 0.00253873
0.001 0.00819816, 0.0580387, 0.0423011
0.001 -0.101304, 0.108306, 0.0476297
0.001 -0.0283265, 0.00168574, -0.0276089
0.001 0.00245534, -0.00219412, -3.6052e-05
0.001 0.208129, -0.279949, -0.0246653
0.001 0.0600858, -0.0238845, -0.0615043
0.001 1.01099e-07, -2.46634e-06, 5.33405e-07
0.001 3.2835e-06, 4.43969e-06, 3.40252e-06
0.001 -0.100747, -0.113972, -0.00818747
0.001 -0.00220648, -0.00398058, 0.00124824
0.001 0.000951376, -0.00158303, 0.00265473
0.001 -0.0050796, -0.00890028, -0.0361834
0.001 -8.75381e-05, 0.000100994, 5.27987e-06
0.001 7.8852e-05, 0.000610664, -0.000923884
0.001 -0.664726, 0.323081, 0.233407
0.001 -0.230252, -0.755237, -0.393435
0.001 -0.0303036, 0.186755, 0.0291195
0.001 0.0342731, 0.00109819, 0.0529614
0.001 -1.6035e-05, -0.00037167, -0.000100931
0.001 0.000975897, 0.00122907, -0.00125131
0.001 -0.27265, 0.270041, -0.363618
0.001 -0.00115191, 0.00440497, -0.0131655
0.001 0.000489873, 0.00247958, 0.00173816
0.001 0.00694258, 0.06425, 0.0227819
0.001 0.230351, 0.0893833, -0.0251445
0.001 0.183542, -0.0176291, 0.214097
0.001 -0.0328153, -0.0216367, 0.0615244
0.001 0.00483071, 0.00102487, 0.00901988
0.001 0.00217822, 0.000616313, 0.000659512
0.001 0.000843609, 0.000397985, 0.000212347
0.001 -2.46468e-07, -3.18195e-07, 3.39133e-07
0.001 0.00739389, -0.0111534, 0.00248864
0.001 -0.000203369, 4.85843e-05, -4.37737e-05
0.001 -0.0398477, 0.10307, 0.278389
0.001 -0.0286344, -0.0138029, -0.0104675
0.001 -0.036159, 0.0866175, 0.0348011
0.001 -0.0548728, -0.0492929, 0.473832
0.001 -0.050565, 0.0414568, 0.0743192
0.001 -1.17301e-05, -3.65462e-06, 1.45603e-05
0.001 0.0428804, 0.113929, 0.173731
0.001 0.021868, -0.00160812, 0.0289658
0.001 0.00112153, -0.00164931, -0.00393001
0.001 -0.00338777, -0.0138808, -0.0242283
0.001 -0.485486, -0.211746, -0.106901
0.001 -0.0218629, -0.0231389, -0.0150017
0.001 -0.231085, -0.120509, -0.234721
0.001 -0.139556, 0.147235, -0.14974
0.001 0.0653666, 0.0306924, -0.116673
0.001 -0.0330381, -0.594946, 0.197338
0.001 0.0422425, -0.00432509, 0.00263783
0.001 0.00291927, -0.00286648, -7.41242e-06
0.001 -0.396931, 0.293846, -0.248026
0.001 0.0230762, -0.00334515, -0.012773
0.001 -0.135677, 0.0470316, 0.0674593
0.001 0.000138116, -0.000126631, 0.000750582
0.001 0.0369415, -0.136796, -0.0278394
0.001 -0.126561, -0.127762, 0.58476
0.001 0.000724505, -8.07092e-05, -2.92718e-05
0.001 -0.421284, 0.160658, 0.591972
0.001 0.000294161, 0.000637975, -0.00097433
0.001 -4.66567e-05, -2.42827e-07, 1.67358e-05
0.001 0.0205936, -0.106662, -0.157368
0.001 -0.00383265, 0.00827281, 0.00279914
0.001 -0.165695, -0.018301, -0.235052
0.001 -0.473239, 0.113609, -0.281799
0.001 -0.175306, 0.826201, -0.0989544
0.001 0.0584864, -0.0394061, -0.00573057
0.001 0.610188, 0.503136, -0.489545
0.001 0.00478766, -0.00411428, 0.00713546
0.001 0.0911211, 0.254382, -0.307839
0.001 0.0505428, 0.0358887, 0.00738162
0.001 -0.252645, -0.423024, -0.0159469
0.001 0.000194111, 6.76151e-05, -2.68752e-05
0.001 0.000288104, 0.15585, -0.0301483
0.001 0.0413257, -0.0628264, 0.170559
0.001 -0.00104589, 0.000561914, -0.000254401
0.001 0.00948314, 0.00549925, -0.00800357
0.001 -0.00933449, 0.0158017, 0.00170463
0.001 -0.216457, -0.253918, -0.285106
0.001 -0.0752542, 0.329724, -0.372336
0.001 1.42572e-05, -3.37487e-06, 1.7821e-05
0.001 -0.00302194, 0.00813519, -0.00560436
0.001 6.67954e-07, 1.23112e-07, -6.97418e-08
0.001 -0.0633377, 0.0358389, 0.0202885
0.001 3.88564e-05, -0.000142223, -7.75196e-05
0.001 -0.000456586, 0.00107633, 0.00154387
0.001 -0.000442893, 0.000271676, -0.000306931
0.001 -0.00591646, -0.167265, 0.0314771
0.001 0.908874, -0.0514089, -0.410912
0.001 -0.00364112, -0.00625622, 0.00150869
0.001 -0.0138867, 0.00961797, -0.00133729
0.001 -0.00177573, -0.000917842, -0.00453615
0.001 0.575529, -0.093886, 0.107145
0.001 -0.0805009, -0.00973462, 0.202325
0.001 -0.207151, 0.182855, -0.0235975
0.001 -0.0509276, 0.0390706, -0.0535694
0.001 -0.184712, -0.0905072, -0.11037
0.001 0.202486, -0.184005, -0.206691
0.001 0.114384, 0.207781, 0.059619
0.001 -0.0443139, -0.0821491, -0.13683
0.001 -0.0261388, -0.00425988, -0.00429185
0.001 0.0379833, -0.400846, 0.390918
0.001 -1.81374e-05, -5.87159e-05, 5.99083e-05
0.001 -7.15516e-07, -1.5498e-07, 1.30443e-06
0.001 0.230341, 0.55411, 0.186619
0.001 -0.00443504, 0.0027298, -0.00212659
0.001 -0.000154793, -0.000136725, -8.46842e-05
0.001 -0.00635093, -0.0431065, 0.0227982
0.001 0.121362, 0.083581, -0.028687
0.001 0.00226681, 0.52385, -0.172954
0.001 2.30244e-07, 1.33207e-07, -1.35365e-08
0.001 0.00135778, -0.0124322, -0.0447488
0.001 0.645653, -0.273956, 0.28363
0.001 -0.184593, 0.0341038, -0.102715
0.001 0.0178532, 0.108885, 0.0510676
0.001 -0.00856175, 0.0190277, 0.000213444
0.001 0.123968, 0.489459, -0.518803
0.001 0.460139, -0.298774, -0.265636
0.001 0.023161, -0.306103, 0.226608
0.001 0.0778222, 0.0339383, 0.0316793
0.001 0.0249297, -0.081815, -0.0295492
0.001 0.33143, -0.122388, -0.222844
0.001 0.369649, -0.692004, -0.349835
0.001 -0.00968977, 0.0028589, 0.048946
0.001 -0.0456797, -0.415992, 0.566216
0.001 0.000678056, -0.000363795, -3.6584e-05
0.001 -0.163585, 0.0595148, 0.0189562
0.001 0.000304711, 0.00482446, 0.00478176
0.001 -0.0461762, 0.0447352, 0.0599032
0.001 -0.175795, 0.230684, -0.00609123
0.001 0.000563216, 0.000105122, -0.000345686
0.001 0.00630957, -0.423528, 0.0536974
0.001 0.133288, 0.00277927, 0.0926687
0.001 -0.0229469, 0.0503012, -0.382314
0.001 -0.255894, 0.537356, -0.258092
0.001 -0.000265591, 0.000398499, 0.00151824
0.001 0.269578, 0.341564, -0.414311
0.001 -8.25525e-12, -1.31942e-11, 1.01046e-12
0.001 0.00101692, -0.000982912, 7.4531e-06
0.001 -0.403845, 0.116025, -0.321239
0.001 -0.0757938, 0.0684241, -0.105115
0.001 -0.25139, -0.491704, 0.11949
0.001 -0.284559, 0.417416, 0.0999561
0.001 -0.0774189, 0.0150868, -0.0881875
0.001 0.162278, -0.365252, -0.089059
0.001 -0.688209, 0.510662, -0.268851
0.001 -0.0202221, 0.0944738, -0.0100197
0.001 0.013708, -0.00118702, 0.00959411
0.001 -1.75299e-05, -3.09166e-05, 3.95634e-05
0.001 0.000108318, -0.000251856, 9.89981e-05
0.001 -0.510171, -0.174639, -0.324262
0.001 -0.163784, 0.100638, -0.205321
0.001 3.85177e-08, 1.78908e-09, 3.35882e-08
0.001 -0.166421, 0.62238, -0.274075
0.001 0.745043, 0.451085, -0.243909
0.001 -0.0715355, 0.644118, -0.552082
0.001 -5.38316e-09, 4.92488e-06, 5.37839e-06
0.001 0.148348, 0.13572, 0.293052
0.001 -0.00608286, -0.00567556, -0.00273253
0.001 -0.051017, 0.0758101, 0.345118
0.001 -0.519061, 0.445421, -0.254149
0.001 0.00670141, 0.000853322, 0.0166441
0.001 -0.0419884, 0.0365129, -0.130212
0.001 1.27595e-06, -3.70198e-06, 1.50804e-06
0.001 0.299257, -0.598201, 0.523863
0.001 -2.09459e-08, 1.04098e-08, 8.93369e-10
0.001 -0.00487527, -0.00890793, 0.0126677
0.001 0.163777, -0.030398, 0.703397
0.001 0.167725, -0.0156471, 0.0816337
0.001 0.126465, 0.00131935, 0.205
0.001 0.0071572, -0.0220524, -0.00252268
0.001 -0.0249304, 0.0193548, -0.027127
0.001 0.0786606, -0.0511198, 0.0203679
0.001 0.101856, -0.0893016, -0.0362194
0.001 -0.0368324, -0.0911691, -0.0600343
0.001 0.0325344, -0.0673712, -0.00440672
0.001 0.230541, 0.035491, -0.0280816
0.001 0.0807407, -0.0158856, -0.0514603
0.001 -1.74558e-07, -3.11398e-06, 1.78193e-06
0.001 0.000929455, 0.0289814, -0.395905
0.001 0.179005, -0.601419, -0.645214
0.001 -1.62883e-07, -8.16788e-07, 1.7762e-06
0.001 0.024671, -0.0118986, -0.00718812
0.001 -0.0148239, 0.0125459, 0.0187208
0.001 -0.000263523, 4.56211e-05, 2.67957e-05
0.001 0.00378156, -0.00180609, -0.00283154
0.001 -0.149218, -0.0231885, -0.0704242
0.001 -0.446189, -0.49457, -0.24971
0.001 -5.11038e-05, -4.2891e-06, -5.95861e-05
0.001 0.0246347, -0.233369, 0.201393
0.001 0.14329, 0.0264112, -0.0381463
0.001 0.30536, 0.385274, -0.212439
0.001 -8.32177e-05, 0.000632617, 0.000713319
0.001 -0.199539, -0.407051, -0.10883
0.001 -0.112199, -0.296498, -0.0771702
0.001 -0.0685149, -0.0340602, -0.154431
0.001 0.00560667, 0.00121099, -0.000493298
0.001 -0.00280006, -0.0165328, -0.0139808
0.001 0.0685364, 0.00623125, 0.0171825
0.001 -1.20752e-06, -2.094e-07, 1.59199e-07
0.001 0.383086, 0.544489, 0.238897
0.001 -0.0313452, 0.215584, -0.173192
0.001 -0.000599216, -0.000853121, -0.000294455
0.001 0.00794686, -0.0104079, -0.0493404
0.001 0.00226403, -0.00363017, 0.0045924
0.001 -0.381417, 0.0829449, -0.473285
0.001 -0.0294341, -0.0696671, 0.052136
0.001 -1.65895e-07, 6.31615e-07, -6.26119e-07
0.001 0.0622682, 0.0100498, 0.18333
0.001 -0.00163223, 0.000208157, -0.00228114
0.001 0.309868, 0.129576, 0.0892907
0.001 0.0164669, -0.022668, 0.00687864
0.001 0.16228, -0.208822, 0.291603
0.001 0.00474844, 0.000207655, 0.0315421
0.001 -0.0132854, 0.137689, 0.288199
0.001 0.2286, -0.364461, 0.0327412
0.001 -0.177162, 0.0306496, 0.0119393
0.001 -0.0178553, 0.161764, -0.0182994
0.001 -0.00467759, -0.0405628, 0.0198309
0.001 -0.150319, -0.0863232, 0.0903267
0.001 0.0167495, -0.010491, -0.0660402
0.001 0.00023078, -0.000925049, 0.000286939
0.001 0.477171, -0.394997, -0.2189
