1000 1
0.001 -0.655299 0.114337 0.049721
0.001 -0.191138 0.306574 0.088716
0.001 -0.539256 0.956436 0.797660
0.001 -0.713670 0.239136 0.735701
0.001 -0.104860 0.310537 0.371954
0.001 -0.322379 0.030968 0.495584
0.001 -0.888092 0.968884 0.458490
0.001 -0.817032 0.187863 0.768093
0.001 -0.709833 0.461815 0.918098
0.001 -0.553665 0.154981 0.062085
0.001 -0.929732 0.398069 0.490617
0.001 -0.295012 0.942901 0.551115
0.001 -0.013218 0.535405 0.479307
0.001 -0.124134 0.840834 0.505361
0.001 -0.400706 0.990012 0.039511
0.001 -0.904494 0.733096 0.551922
0.001 -0.984777 0.469161 0.718566
0.001 -0.596933 0.695430 0.619039
0.001 -0.341047 0.530063 0.159916
0.001 -0.783063 0.246987 0.293706
0.001 -0.469147 0.454119 0.560750
0.001 -0.574336 0.710251 0.495644
0.001 -0.635960 0.894982 0.023739
0.001 -0.387816 0.125233 0.430476
0.001 -0.965915 0.137578 0.841495
0.001 -0.143450 0.651513 0.424357
0.001 -0.753988 0.407920 0.468620
0.001 -0.239080 0.821061 0.080359
0.001 -0.501607 0.557842 0.917874
0.001 -0.924590 0.983961 0.505111
0.001 -0.666426 0.980160 0.194202
0.001 -0.170299 0.079919 0.336596
0.001 -0.947031 0.534213 0.631789
0.001 -0.152309 0.801397 0.097640
0.001 -0.129303 0.161798 0.974370
0.001 -0.237928 0.766997 0.535944
0.001 -0.398037 0.561216 0.691917
0.001 -0.734549 0.986937 0.976511
0.001 -0.663459 0.980419 0.169243
0.001 -0.150978 0.516649 0.748174
0.001 -0.414789 0.472863 0.913916
0.001 -0.413198 0.771493 0.340164
0.001 -0.715325 0.614995 0.615375
0.001 -0.982160 0.848284 0.242899
0.001 -0.045354 0.229136 0.773434
0.001 -0.629511 0.792937 0.229402
0.001 -0.027950 0.848709 0.887211
0.001 -0.749123 0.420236 0.706382
0.001 -0.145698 0.659031 0.064231
0.001 -0.346056 0.985403 0.871666
0.001 -0.616774 0.566972 0.478628
0.001 -0.812146 0.001640 0.361619
0.001 -0.856037 0.430116 0.558217
0.001 -0.095004 0.050578 0.348368
0.001 -0.344791 0.349370 0.668630
0.001 -0.958905 0.023756 0.163845
0.001 -0.740690 0.049542 0.575791
0.001 -0.183919 0.747162 0.543429
0.001 -0.181365 0.807553 0.944508
0.001 -0.231006 0.866443 0.100581
0.001 -0.925971 0.383589 0.110849
0.001 -0.114930 0.385071 0.717710
0.001 -0.652127 0.519843 0.510696
0.001 -0.434930 0.264958 0.526305
0.001 -0.624503 0.196109 0.484073
0.001 -0.526861 0.161394 0.251941
0.001 -0.895128 0.919987 0.938897
0.001 -0.467901 0.776814 0.301099
0.001 -0.367364 0.032154 0.580176
0.001 -0.467900 0.746970 0.534680
0.001 -0.317560 0.143946 0.482916
0.001 -0.263941 0.181514 0.779198
0.001 -0.884070 0.390006 0.641363
0.001 -0.850295 0.209451 0.127548
0.001 -0.244400 0.781266 0.190511
0.001 -0.333709 0.851744 0.882999
0.001 -0.162242 0.494592 0.401759
0.001 -0.550889 0.559056 0.545966
0.001 -0.660257 0.493329 0.136794
0.001 -0.638357 0.726192 0.357258
0.001 -0.303781 0.722211 0.018151
0.001 -0.599236 0.470056 0.302876
0.001 -0.251744 0.051002 0.889897
0.001 -0.566559 0.582908 0.375110
0.001 0.012643 -0.882455 0.908632
0.001 0.696483 -0.497601 0.329141
0.001 0.249658 -0.718244 0.792821
0.001 0.992008 -0.191355 0.381393
0.001 0.545020 -0.375558 0.275079
0.001 0.506807 -0.244206 0.698674
0.001 0.234488 -0.888435 0.732193
0.001 0.489392 -0.410131 0.661113
0.001 0.894672 -0.642000 0.345255
0.001 0.394617 -0.078933 0.982754
0.001 0.727310 -0.007456 0.379853
0.001 0.370477 -0.754476 0.667391
0.001 0.125610 -0.469790 0.019959
0.001 0.654741 -0.438148 0.816687
0.001 0.487705 -0.102311 0.004128
0.001 0.318450 -0.359587 0.955118
0.001 0.199149 -0.745638 0.230979
0.001 0.143594 -0.378197 0.948106
0.001 0.303411 -0.268236 0.350520
0.001 0.923920 -0.416086 0.180160
0.001 0.947479 -0.296694 0.955787
0.001 0.420850 -0.505793 0.268043
0.001 0.692672 -0.056565 0.678929
0.001 0.422709 -0.643274 0.108127
0.001 0.597799 -0.893956 0.098073
0.001 0.080403 -0.608260 0.260507
0.001 0.497513 -0.180938 0.240050
0.001 0.573352 -0.412252 0.650832
0.001 0.804637 -0.224604 0.803824
0.001 0.323085 -0.229139 0.673996
0.001 0.314715 -0.825965 0.783280
0.001 0.569209 -0.394386 0.198151
0.001 0.476869 -0.646970 0.382564
0.001 0.275847 -0.245602 0.294609
0.001 0.297389 -0.486554 0.850726
0.001 0.006658 -0.753914 0.774766
0.001 0.943847 -0.292716 0.119439
0.001 0.436366 -0.491838 0.838316
0.001 0.023967 -0.041882 0.058794
0.001 0.846610 -0.961298 0.619338
0.001 0.441470 -0.523012 0.641465
0.001 0.989979 -0.855848 0.586924
0.001 0.512202 -0.722768 0.388169
0.001 0.290272 -0.456434 0.277194
0.001 0.716792 -0.622663 0.239253
0.001 0.512998 -0.211117 0.026436
0.001 0.125524 -0.639609 0.499402
0.001 0.710927 -0.385249 0.649688
0.001 0.033858 -0.154890 0.283145
0.001 0.643776 -0.947217 0.507576
0.001 0.094889 -0.067158 0.126286
0.001 0.381701 -0.230100 0.462047
0.001 0.022562 -0.268258 0.487196
0.001 0.282217 -0.808411 0.406522
0.001 0.518350 -0.565880 0.338013
0.001 0.592698 -0.765273 0.597774
0.001 0.675948 -0.081671 0.050179
0.001 0.866518 -0.987427 0.664673
0.001 0.206799 -0.423141 0.843720
0.001 0.270302 -0.195041 0.892725
0.001 0.083789 -0.087840 0.721443
0.001 0.750735 -0.334090 0.569276
0.001 0.782367 -0.696838 0.093650
0.001 0.973215 -0.735882 0.189956
0.001 0.826348 -0.139036 0.854336
0.001 0.698423 -0.050809 0.095130
0.001 0.728814 -0.799175 0.915285
0.001 0.494201 -0.450674 0.275493
0.001 0.200791 -0.978819 0.203263
0.001 0.889280 -0.741454 0.778645
0.001 0.079331 -0.119802 0.030839
0.001 0.662612 -0.349701 0.665638
0.001 0.869351 -0.842811 0.190473
0.001 0.596292 -0.227080 0.315677
0.001 0.432016 -0.342287 0.271314
0.001 0.915843 -0.463584 0.155444
0.001 0.543168 -0.562433 0.556484
0.001 0.244284 -0.831407 0.021480
0.001 0.859078 -0.889712 0.689737
0.001 0.986045 -0.635429 0.965435
0.001 0.586024 -0.778382 0.844068
0.001 0.528916 -0.733892 0.996182
0.001 0.992793 -0.779639 0.341923
0.001 0.234760 -0.903979 0.523572
0.001 0.148246 -0.091698 0.007101
0.001 0.080784 -0.688896 0.899980
0.001 0.215548 -0.333778 0.820740
0.001 0.571438 -0.623451 0.543217
0.001 0.083492 -0.889603 0.347569
0.001 0.666345 -0.447143 0.612305
0.001 0.785553 -0.982433 0.472269
0.001 0.449698 -0.601268 0.497627
0.001 0.135000 -0.373114 0.517813
0.001 0.659922 -0.789730 0.085878
0.001 0.192633 -0.872008 0.904236
0.001 0.841706 -0.066976 0.983249
0.001 0.117463 -0.202382 0.136774
0.001 0.188562 -0.303375 0.882725
0.001 0.546117 -0.587726 0.363928
0.001 0.830793 -0.860853 0.070335
0.001 0.319647 -0.872581 0.994661
0.001 0.680640 -0.084421 0.852551
0.001 0.199290 -0.522425 0.540692
0.001 0.761716 -0.693974 0.139143
0.001 0.396125 -0.337862 0.920793
0.001 0.715897 -0.815381 0.725970
0.001 0.167456 -0.373700 0.766506
0.001 0.266244 -0.050516 0.283516
0.001 0.345390 -0.545716 0.536741
0.001 0.574168 -0.612333 0.089217
0.001 0.324652 -0.887525 0.366388
0.001 0.986686 -0.834095 0.130524
0.001 0.987689 -0.574780 0.880904
0.001 0.327930 -0.211315 0.135010
0.001 0.057244 -0.534082 0.615724
0.001 0.502734 -0.511082 0.432962
0.001 0.218176 -0.707891 0.791347
0.001 0.973093 -0.818326 0.615909
0.001 0.657024 -0.655896 0.378925
0.001 0.801231 -0.234181 0.394499
0.001 0.968711 -0.124977 0.837224
0.001 0.106986 -0.096924 0.375816
0.001 0.950875 -0.978570 0.791805
0.001 0.015667 -0.035330 0.777057
0.001 0.045286 -0.078211 0.388447
0.001 -0.675406 -0.214742 0.172571
0.001 -0.457625 -0.437192 0.889390
0.001 -0.311894 -0.461279 0.209109
0.001 -0.393255 -0.015185 0.227849
0.001 -0.045211 -0.411777 0.368557
0.001 -0.408537 -0.340127 0.243171
0.001 -0.663677 -0.530695 0.634953
0.001 -0.052842 -0.818804 0.409466
0.001 -0.277551 -0.551005 0.637406
0.001 -0.484114 -0.021713 0.490347
0.001 -0.480512 -0.814487 0.692727
0.001 -0.747147 -0.362518 0.053427
0.001 -0.749270 -0.766363 0.736589
0.001 -0.059206 -0.159194 0.587471
0.001 -0.512420 -0.805014 0.267501
0.001 -0.677577 -0.420601 0.349580
0.001 -0.426646 -0.920290 0.805422
0.001 -0.374963 -0.054915 0.454491
0.001 -0.470523 -0.761755 0.229586
0.001 -0.536819 -0.559351 0.722446
0.001 -0.273447 -0.867663 0.778099
0.001 -0.067573 -0.483657 0.146068
0.001 -0.566026 -0.394563 0.336021
0.001 -0.506615 -0.920367 0.317116
0.001 -0.309820 -0.165822 0.904394
0.001 -0.897779 -0.565085 0.327459
0.001 -0.265246 -0.411383 0.223639
0.001 -0.485249 -0.517983 0.340844
0.001 -0.367599 -0.113473 0.411453
0.001 -0.399405 -0.169856 0.409168
0.001 -0.040870 -0.952184 0.752699
0.001 -0.196410 -0.622146 0.304235
0.001 -0.042228 -0.022778 0.110169
0.001 -0.107387 -0.694606 0.206792
0.001 -0.971494 -0.257924 0.553996
0.001 -0.004698 -0.789500 0.992223
0.001 -0.502033 -0.871219 0.553797
0.001 -0.539803 -0.515168 0.654681
0.001 -0.217470 -0.173976 0.893245
0.001 -0.370390 -0.322686 0.503778
0.001 -0.263615 -0.929388 0.888113
0.001 -0.888671 -0.952629 0.998843
0.001 -0.682171 -0.458695 0.112199
0.001 -0.149416 -0.716310 0.637030
0.001 -0.615296 -0.298799 0.455071
0.001 -0.403041 -0.743062 0.141209
0.001 -0.495723 -0.591677 0.552752
0.001 -0.975676 -0.060451 0.974605
0.001 -0.672318 -0.662686 0.546012
0.001 -0.709259 -0.023991 0.411579
0.001 -0.245825 -0.032580 0.333393
0.001 -0.658049 -0.696584 0.306058
0.001 -0.048541 -0.962844 0.339846
0.001 -0.734058 -0.377578 0.392244
0.001 -0.335972 -0.457211 0.971694
0.001 -0.558749 -0.206648 0.405527
0.001 -0.581213 -0.690116 0.749703
0.001 -0.036345 -0.285482 0.099232
0.001 -0.979708 -0.457146 0.648545
0.001 -0.164656 -0.397229 0.580928
0.001 -0.037475 -0.833162 0.712528
0.001 -0.118731 -0.436645 0.293063
0.001 -0.525908 -0.971085 0.205617
0.001 -0.411791 -0.110510 0.402705
0.001 -0.150096 -0.387245 0.960685
0.001 -0.092613 -0.460572 0.463502
0.001 -0.017444 -0.615121 0.872783
0.001 -0.675848 -0.590869 0.971286
0.001 -0.704178 -0.266430 0.605767
0.001 -0.479109 -0.897343 0.786031
0.001 -0.631337 -0.555356 0.128038
0.001 -0.330890 -0.276037 0.301888
0.001 -0.893968 -0.180970 0.934130
0.001 -0.484476 -0.817727 0.262901
0.001 -0.764472 -0.059308 0.920992
0.001 -0.936099 -0.853793 0.542986
0.001 -0.243711 -0.483472 0.228532
0.001 -0.488623 -0.381318 0.171949
0.001 -0.963536 -0.324893 0.163981
0.001 -0.646755 -0.253956 0.192605
0.001 -0.908976 -0.492545 0.722014
0.001 -0.911234 -0.474396 0.277310
0.001 -0.732621 -0.429282 0.767885
0.001 -0.118121 -0.533297 0.647434
0.001 -0.248481 -0.277032 0.193984
0.001 -0.576479 -0.530272 0.126176
0.001 -0.462723 -0.067877 0.901765
0.001 -0.405503 -0.202900 0.402478
0.001 -0.245001 -0.406306 0.610327
0.001 -0.627061 -0.580931 0.294573
0.001 -0.438951 -0.330609 0.673843
0.001 -0.162380 -0.706170 0.978034
0.001 -0.467805 -0.839158 0.282855
0.001 -0.835243 -0.764853 0.776606
0.001 -0.226054 -0.806938 0.359213
0.001 -0.665099 -0.477872 0.198550
0.001 -0.988525 -0.012086 0.881803
0.001 -0.425590 -0.933104 0.294331
0.001 -0.894666 -0.777606 0.232805
0.001 -0.751448 -0.561723 0.457030
0.001 -0.562236 -0.605646 0.120334
0.001 -0.249360 -0.555269 0.011546
0.001 -0.398390 -0.421720 0.291530
0.001 -0.273433 -0.045049 0.974706
0.001 -0.535229 -0.020142 0.945011
0.001 -0.791371 -0.619809 0.286329
0.001 -0.657467 -0.936071 0.754914
0.001 -0.248822 -0.132120 0.452590
0.001 -0.861826 -0.229824 0.331905
0.001 -0.532211 -0.080202 0.142203
0.001 -0.739966 -0.688246 0.783912
0.001 -0.840292 -0.650818 0.767806
0.001 -0.241138 -0.346171 0.381873
0.001 -0.617962 -0.917041 0.800221
0.001 -0.205277 -0.071598 0.235905
0.001 -0.789545 -0.847972 0.815245
0.001 -0.673599 -0.049492 0.077888
0.001 -0.136455 -0.391290 0.141995
0.001 -0.584490 -0.305451 0.056220
0.001 -0.967919 -0.734082 0.661597
0.001 -0.309701 -0.367252 0.391640
0.001 -0.621848 -0.280509 0.112983
0.001 -0.350048 -0.915601 0.868910
0.001 -0.932077 -0.619223 0.402644
0.001 -0.319158 -0.537630 0.666245
0.001 0.571158 0.793629 -0.759239
0.001 0.697753 0.056373 -0.406177
0.001 0.006287 0.949189 -0.645892
0.001 0.089416 0.047210 -0.563609
0.001 0.465702 0.547414 -0.933211
0.001 0.734513 0.187712 -0.749620
0.001 0.939726 0.838720 -0.875426
0.001 0.802835 0.475279 -0.844343
0.001 0.081721 0.971076 -0.820003
0.001 0.837259 0.361043 -0.926018
0.001 0.594327 0.061348 -0.342028
0.001 0.285564 0.067298 -0.578410
0.001 0.937904 0.675841 -0.528384
0.001 0.424707 0.202735 -0.176705
0.001 0.147813 0.033708 -0.441626
0.001 0.366893 0.135022 -0.944560
0.001 0.508621 0.826697 -0.808690
0.001 0.075560 0.568903 -0.603601
0.001 0.841904 0.071008 -0.149634
0.001 0.700523 0.672151 -0.999522
0.001 0.153965 0.701673 -0.304516
0.001 0.267739 0.769349 -0.731562
0.001 0.013964 0.246337 -0.538428
0.001 0.498009 0.472260 -0.485120
0.001 0.378762 0.180312 -0.098999
0.001 0.671652 0.503765 -0.134977
0.001 0.127288 0.055501 -0.952759
0.001 0.538049 0.160352 -0.748880
0.001 0.148365 0.436074 -0.469475
0.001 0.085037 0.487055 -0.254187
0.001 0.862641 0.363940 -0.161940
0.001 0.861944 0.728332 -0.172614
0.001 0.111693 0.664080 -0.666797
0.001 0.004936 0.984815 -0.887258
0.001 0.146477 0.379853 -0.632581
0.001 0.812991 0.589400 -0.308349
0.001 0.817557 0.362929 -0.070322
0.001 0.137948 0.955227 -0.911939
0.001 0.538636 0.815655 -0.569562
0.001 0.823866 0.508589 -0.052747
0.001 0.359509 0.820272 -0.485151
0.001 0.040669 0.177386 -0.625396
0.001 0.455262 0.602714 -0.035108
0.001 0.465385 0.734143 -0.026860
0.001 0.422213 0.729938 -0.073731
0.001 0.096629 0.576360 -0.545583
0.001 0.890105 0.310730 -0.385367
0.001 0.913846 0.009270 -0.650449
0.001 0.315364 0.974851 -0.418082
0.001 0.169985 0.717551 -0.912063
0.001 0.242686 0.570077 -0.215503
0.001 0.200090 0.116923 -0.582878
0.001 0.098691 0.298316 -0.700133
0.001 0.414030 0.256495 -0.508618
0.001 0.103863 0.559043 -0.508891
0.001 0.896024 0.911197 -0.602822
0.001 0.191725 0.656853 -0.158404
0.001 0.139080 0.867494 -0.635298
0.001 0.855540 0.296348 -0.134971
0.001 0.139764 0.762687 -0.126894
0.001 0.994396 0.181940 -0.403709
0.001 0.742597 0.012703 -0.008311
0.001 0.689386 0.851179 -0.704485
0.001 0.226040 0.858445 -0.968556
0.001 0.249056 0.000124 -0.544206
0.001 0.837873 0.780243 -0.816419
0.001 0.169877 0.632769 -0.205724
0.001 0.717700 0.715186 -0.819993
0.001 0.591729 0.845243 -0.199596
0.001 0.292287 0.597081 -0.620664
0.001 0.579875 0.300863 -0.409413
0.001 0.179070 0.725113 -0.831261
0.001 0.827213 0.752759 -0.205573
0.001 0.611909 0.350169 -0.987466
0.001 0.936343 0.683113 -0.312453
0.001 0.756198 0.808809 -0.988686
0.001 0.283510 0.570401 -0.851778
0.001 0.787034 0.165890 -0.625019
0.001 0.068335 0.827430 -0.783547
0.001 0.864221 0.488478 -0.059411
0.001 0.941417 0.131649 -0.267022
0.001 0.216048 0.327395 -0.006594
0.001 0.127224 0.640349 -0.390246
0.001 0.691946 0.071444 -0.605072
0.001 0.896821 0.359448 -0.402662
0.001 0.435800 0.475393 -0.699800
0.001 0.937318 0.711687 -0.621916
0.001 0.120460 0.151298 -0.207603
0.001 0.228117 0.473822 -0.201499
0.001 0.695048 0.907905 -0.949602
0.001 0.622089 0.293546 -0.723232
0.001 0.872591 0.060205 -0.592876
0.001 0.016314 0.977929 -0.555656
0.001 0.030006 0.253906 -0.474808
0.001 0.576283 0.911076 -0.060883
0.001 0.550222 0.700851 -0.185417
0.001 0.018383 0.175652 -0.931519
0.001 0.159415 0.929792 -0.387451
0.001 0.496473 0.322427 -0.966246
0.001 0.830191 0.602022 -0.957487
0.001 0.290154 0.308690 -0.776634
0.001 0.744845 0.392910 -0.691260
0.001 0.217944 0.285755 -0.577834
0.001 0.679782 0.283076 -0.096738
0.001 0.805951 0.293776 -0.513903
0.001 0.682478 0.862924 -0.127192
0.001 0.903928 0.342459 -0.285653
0.001 0.339135 0.931161 -0.700481
0.001 0.370818 0.334039 -0.150405
0.001 0.105585 0.896924 -0.377012
0.001 0.923929 0.080926 -0.970214
0.001 0.309394 0.636762 -0.070096
0.001 0.814544 0.041995 -0.904682
0.001 0.276718 0.968000 -0.038869
0.001 0.050163 0.426578 -0.997364
0.001 0.182231 0.477625 -0.875905
0.001 0.134831 0.154661 -0.205585
0.001 0.710333 0.207847 -0.921144
0.001 0.885648 0.619205 -0.688631
0.001 0.994046 0.648114 -0.777011
0.001 0.038391 0.338635 -0.457358
0.001 0.561153 0.889769 -0.022273
0.001 0.434716 0.419847 -0.986310
0.001 0.444899 0.512068 -0.935961
0.001 0.150626 0.423156 -0.921252
0.001 -0.202276 0.603351 -0.420821
0.001 -0.490981 0.953545 -0.293478
0.001 -0.627336 0.434420 -0.418357
0.001 -0.515927 0.728004 -0.963827
0.001 -0.515801 0.320750 -0.597871
0.001 -0.144584 0.850251 -0.517052
0.001 -0.679474 0.877949 -0.460973
0.001 -0.382700 0.719049 -0.645668
0.001 -0.203227 0.567488 -0.449839
0.001 -0.905243 0.110749 -0.037369
0.001 -0.873956 0.976210 -0.573089
0.001 -0.970285 0.939519 -0.277374
0.001 -0.844283 0.937220 -0.297550
0.001 -0.948731 0.957210 -0.217019
0.001 -0.445384 0.522643 -0.639598
0.001 -0.972446 0.305930 -0.550549
0.001 -0.374987 0.585317 -0.141113
0.001 -0.478332 0.268187 -0.264099
0.001 -0.194791 0.080824 -0.081802
0.001 -0.453327 0.265586 -0.766347
0.001 -0.991700 0.762421 -0.649951
0.001 -0.429282 0.028559 -0.527783
0.001 -0.472033 0.163120 -0.817114
0.001 -0.183912 0.484881 -0.205069
0.001 -0.529228 0.405671 -0.855162
0.001 -0.352594 0.164702 -0.329827
0.001 -0.364908 0.398095 -0.616307
0.001 -0.409740 0.934634 -0.706898
0.001 -0.566899 0.803439 -0.416579
0.001 -0.958262 0.448800 -0.441719
0.001 -0.806952 0.305276 -0.317355
0.001 -0.943740 0.670954 -0.742569
0.001 -0.578482 0.450369 -0.764305
0.001 -0.746001 0.707643 -0.722384
0.001 -0.552919 0.563131 -0.176539
0.001 -0.590381 0.508321 -0.896778
0.001 -0.976507 0.996275 -0.448580
0.001 -0.341742 0.381250 -0.045484
0.001 -0.535141 0.484040 -0.421826
0.001 -0.785435 0.798907 -0.948677
0.001 -0.411927 0.957980 -0.858512
0.001 -0.887607 0.946869 -0.751027
0.001 -0.101687 0.017890 -0.346016
0.001 -0.663409 0.422913 -0.347860
0.001 -0.467786 0.481772 -0.675817
0.001 -0.060199 0.718812 -0.972307
0.001 -0.484089 0.987126 -0.952360
0.001 -0.903379 0.430957 -0.461119
0.001 -0.611972 0.887546 -0.423362
0.001 -0.853695 0.697935 -0.939261
0.001 -0.066594 0.132750 -0.228562
0.001 -0.057172 0.244731 -0.151542
0.001 -0.789266 0.192323 -0.563288
0.001 -0.659140 0.689341 -0.644754
0.001 -0.729814 0.911076 -0.062846
0.001 -0.115236 0.831187 -0.829886
0.001 -0.388023 0.125827 -0.174673
0.001 -0.341987 0.757989 -0.422525
0.001 -0.212319 0.272866 -0.778367
0.001 -0.499806 0.594192 -0.275025
0.001 -0.789413 0.821857 -0.926494
0.001 -0.222772 0.098687 -0.180967
0.001 -0.676237 0.750502 -0.589594
0.001 -0.934795 0.020430 -0.186465
0.001 -0.563789 0.947845 -0.481547
0.001 -0.134262 0.566870 -0.979239
0.001 -0.748010 0.595374 -0.449742
0.001 -0.219796 0.687210 -0.448360
0.001 -0.680072 0.175158 -0.537324
0.001 -0.917956 0.968017 -0.934182
